order_id,date,customer,product,category,amount
953,2026-03-09,Customer_641,Mobile,Electronics,68325
954,2026-04-05,Customer_380,,Electronics,50595
955,2026-03-24,Customer_59,Speaker,Electronics,25257
956,2026-02-21,Customer_479,Laptop,Electronics,60868
957,2026-04-05,,Laptop,Electronics,89441
958,2026-03-30,Customer_258,Camera,Electronics,15499
959,2026-02-27,Customer_459,Headphones,Electronics,36243rs
960,2026-01-31,Customer_509,Headphones,Electronics,49401
961,2026-02-08,Customer_390,Tablet,Electronics,94204
962,2026-02-25,Customer_198,Smartwatch,Electronics,74474
963,2026-04-20,Customer_182,Mobile,Electronics,55659
964,2026-04-27,Customer_600,Tablet,Electronics,4310
965,2026-01-06,Customer_514,Tablet,Electronics,90821
966,2026-02-01,Customer_292,Speaker,Electronics,92698
967,2026-01-17,Customer_32,Speaker,Electronics,21341
968,2026-03-11,Customer_557,Speaker,Electronics,79286
969,2026-03-02,,Camera,Electronics,79093
970,2026-01-25,Customer_669,Tablet,Electronics,51525
971,2026-04-10,Customer_288,Headphones,Electronics,32766
972,2026-02-06,Customer_115,Laptop,Electronics,80910
973,2026-01-03,,,Electronics,95941
974,2026-03-02,,Speaker,Electronics,97863rs
975,2026-04-13,Customer_34,Camera,Electronics,45329
976,2026-01-03,Customer_586,,Electronics,92449
977,2026-02-04,Customer_285,Headphones,Electronics,11705
978,2026-01-30,,Speaker,Electronics,21491
979,2026-01-02,Customer_575,Smartwatch,Electronics,39615
980,2026-01-03,,Smartwatch,electronics,15555
981,2026-04-11,Customer_757,Mobile,Electronics,36287
982,2026-03-13,Customer_742,Headphones,Electronics,99442
983,2026-04-28,Customer_199,Camera,Electronics,67171
984,2026-02-26,Customer_39,Camera,Electronics,65562
985,2026-01-28,Customer_703,,electronics,30218
986,2026-03-02,Customer_515,Smartwatch,Electronics,64572
987,2026-04-24,Customer_482,Smartwatch,Electronics,7397
988,2026-02-18,Customer_115,Mobile,Electronics,484
989,2026-02-25,Customer_532,Laptop,Electronics,53367
990,2026-04-27,Customer_47,,Electronics,90237
991,2026-01-09,Customer_245,Tablet,Electronics,30831
992,2026-01-08,Customer_754,Mobile,Electronics,56663
993,2026-03-08,Customer_627,Mobile,Electronics,77881
994,2026-04-22,Customer_643,Laptop,Electronics,7027
995,2026-03-23,Customer_778,Smartwatch,Electronics,11659
996,2026-03-25,Customer_193,,Electronics,11067
997,2026-02-24,Customer_672,Camera,Electronics,29514
998,2026-04-10,Customer_395,Mobile,Electronics,68148
999,2026-04-27,Customer_594,Tablet,Electronics,61341
1000,2026-04-24,Customer_790,Tablet,Electronics,86302
1001,2026-04-23,Customer_144,Camera,Electronics,34776
1002,2026-02-02,Customer_750,Tablet,Electronics,86047
1003,2026-03-11,,Speaker,Electronics,57847
1004,2026-01-08,Customer_370,Mobile,Electronics,57018
1005,2026-03-02,Customer_18,Mobile,Electronics,42444
1006,2026-02-04,Customer_364,Smartwatch,Electronics,58635
1007,2026-03-15,Customer_67,Mobile,Electronics,38943
1008,2026-03-05,Customer_751,Headphones,Electronics,59365
1009,2026-04-18,Customer_497,Camera,Electronics,38091
1010,2026-04-20,Customer_138,Speaker,electronics,74953
1011,2026-01-25,Customer_753,Camera,Electronics,22796
1012,2026-03-06,Customer_596,Smartwatch,Electronics,73893
1013,2026-02-02,Customer_739,Smartwatch,Electronics,83667
1014,2026-03-15,Customer_520,Tablet,Electronics,29472
1015,2026-04-02,Customer_511,,Electronics,61599
1016,2026-04-27,Customer_328,Tablet,Electronics,75273
1017,2026-04-04,Customer_298,Headphones,Electronics,N/A
1018,2026-04-21,Customer_275,Laptop,Electronics,55736
1019,2026-02-28,Customer_782,Headphones,Electronics,52764
1020,2026-02-19,Customer_444,Mobile,Electronics,91460
1021,2026-01-11,Customer_262,Mobile,Electronics,N/A
1022,2026-03-22,Customer_612,Mobile,electronics,68833
1023,2026-01-07,Customer_188,,Electronics,2899
1024,2026-04-15,Customer_388,Speaker,Electronics,31485
1025,2026-03-27,Customer_112,Laptop,Electronics,58005
1026,2026-01-23,Customer_288,Mobile,Electronics,44126
1027,2026-01-09,Customer_581,Tablet,Electronics,55596rs
1028,2026-03-11,Customer_557,Laptop,Electronics,47068
1029,2026-01-09,Customer_216,Tablet,Electronics,10027
1030,2026-03-28,Customer_299,Speaker,Electronics,56225
1031,2026-01-02,Customer_611,Mobile,Electronics,98101
1032,2026-01-13,Customer_52,Laptop,Electronics,90060
1033,2026-03-19,Customer_483,,Electronics,47518
1034,2026-02-24,Customer_690,Tablet,electronics,62821
1035,2026-02-23,Customer_642,Tablet,Electronics,95373
1036,2026-04-17,,Tablet,Electronics,50822
1037,2026-04-11,Customer_669,Smartwatch,Electronics,23258
1038,2026-02-23,,Speaker,Electronics,9782
1039,2026-01-24,Customer_790,Speaker,Electronics,28038
1040,2026-04-30,Customer_90,Tablet,Electronics,16190
1041,2026-03-05,Customer_249,Smartwatch,Electronics,N/A
1042,2026-01-05,Customer_620,Tablet,Electronics,69750
1043,2026-01-12,Customer_100,Speaker,Electronics,51457rs
1044,2026-01-14,Customer_220,Smartwatch,Electronics,14620
1045,2026-02-28,Customer_533,Headphones,Electronics,20382
1046,2026-04-09,Customer_329,Camera,Electronics,36375
1047,2026-02-06,Customer_391,Speaker,Electronics,28029
1048,2026-02-16,Customer_701,Tablet,Electronics,49707
1049,2026-03-05,Customer_656,Mobile,Electronics,12150rs
1050,2026-02-07,Customer_167,Camera,Electronics,5370
1051,2026-02-27,Customer_472,Smartwatch,Electronics,58754
1052,2026-01-11,Customer_30,Smartwatch,Electronics,1653
1053,2026-02-05,Customer_214,Speaker,Electronics,67325
1054,2026-01-14,Customer_155,Mobile,Electronics,29815
1055,2026-05-01,Customer_26,Laptop,Electronics,81773
1056,2026-03-03,Customer_538,Headphones,electronics,77585
1057,2026-02-07,Customer_110,Camera,Electronics,1109
1058,2026-03-16,Customer_517,Headphones,Electronics,37010
1059,2026-01-07,Customer_784,Camera,Electronics,13355
1060,2026-02-25,,Tablet,Electronics,60307
1061,2026-02-18,Customer_277,Mobile,Electronics,73907
1062,2026-02-05,Customer_622,Speaker,Electronics,97885
1063,2026-04-19,Customer_595,Tablet,Electronics,27410rs
1064,2026-02-04,Customer_265,Camera,Electronics,79586
1065,2026-04-23,Customer_490,,Electronics,23353
1066,2026-04-21,Customer_466,Speaker,Electronics,70292
1067,2026-01-31,Customer_522,Smartwatch,Electronics,1631
1068,2026-02-15,Customer_14,,Electronics,40012
1069,2026-02-02,Customer_120,Camera,Electronics,55481
1070,2026-02-13,Customer_736,Camera,Electronics,40498
1071,2026-01-20,Customer_170,,Electronics,82125
1072,2026-02-25,Customer_338,Smartwatch,Electronics,16506
1073,2026-02-11,Customer_407,Mobile,Electronics,80995
1074,2026-04-06,Customer_401,Tablet,Electronics,49236
1075,2026-02-18,Customer_468,Camera,Electronics,79464
1076,2026-03-22,Customer_239,Laptop,Electronics,61561
1077,2026-03-02,Customer_158,Tablet,Electronics,29242
1078,2026-02-19,Customer_617,Speaker,Electronics,27691
1079,2026-04-01,Customer_31,Headphones,Electronics,N/A
1080,2026-03-15,Customer_634,Headphones,electronics,80194
1081,2026-01-21,Customer_539,Headphones,Electronics,82945
1082,2026-02-11,Customer_321,Speaker,Electronics,58225
1083,2026-03-29,Customer_141,,Electronics,50117
1084,2026-01-26,Customer_385,Speaker,Electronics,32234
1085,2026-01-22,Customer_395,Tablet,Electronics,16803
1086,2026-02-01,Customer_429,,Electronics,30239
1087,2026-02-06,Customer_89,Mobile,Electronics,58550
1088,2026-01-10,Customer_59,Smartwatch,Electronics,N/A
1089,2026-02-16,Customer_521,Laptop,Electronics,72888
1090,2026-01-20,Customer_88,Speaker,Electronics,28784rs
1091,2026-03-04,Customer_365,Laptop,Electronics,60647
1092,2026-04-19,Customer_218,,Electronics,50695
1093,2026-04-19,Customer_157,Laptop,Electronics,49679
1094,2026-03-10,Customer_384,Camera,Electronics,18049
1095,2026-04-13,Customer_460,Smartwatch,Electronics,97638
1096,2026-04-20,Customer_382,Camera,Electronics,65994
1097,2026-03-06,,Camera,Electronics,78560
1098,2026-01-06,Customer_563,Mobile,Electronics,27248
1099,2026-03-28,Customer_468,Laptop,Electronics,16599
1100,2026-04-16,Customer_614,Speaker,Electronics,64220
1101,2026-01-25,Customer_142,Laptop,Electronics,N/A
1102,2026-02-18,Customer_282,Camera,Electronics,99809
1103,2026-04-01,Customer_361,Speaker,Electronics,41928rs
1104,2026-04-29,Customer_257,Laptop,Electronics,6648
1105,2026-04-25,Customer_188,Smartwatch,Electronics,8021
1106,2026-03-05,Customer_604,Tablet,Electronics,64791
1107,2026-03-27,Customer_753,Mobile,Electronics,28426
1108,2026-02-04,Customer_1,Smartwatch,Electronics,14950
1109,2026-04-04,Customer_674,Laptop,Electronics,54933
1110,2026-01-01,Customer_416,Mobile,Electronics,54186
1111,2026-04-14,Customer_6,Camera,Electronics,75248
1112,2026-03-02,,,Electronics,677
1113,2026-03-19,Customer_580,Laptop,Electronics,90729
1114,2026-03-18,Customer_406,Smartwatch,Electronics,84142
1115,2026-02-28,Customer_513,Mobile,Electronics,6473
1116,2026-03-31,Customer_336,Tablet,Electronics,58249
1117,2026-02-13,Customer_336,Camera,Electronics,N/A
1118,2026-02-27,Customer_283,Tablet,Electronics,23249rs
1119,2026-03-29,Customer_525,Smartwatch,Electronics,76747
1120,2026-04-27,Customer_235,Tablet,Electronics,72619rs
1121,2026-02-08,Customer_188,Headphones,Electronics,67557
1122,2026-04-27,Customer_348,Laptop,Electronics,18263
1123,2026-02-25,Customer_643,Tablet,Electronics,19753
1124,2026-02-12,Customer_149,Speaker,Electronics,29709
1125,2026-01-19,Customer_12,Camera,Electronics,82701rs
1126,2026-04-20,Customer_128,Headphones,Electronics,58056
1127,2026-04-15,Customer_361,Smartwatch,Electronics,59744
1128,2026-04-27,Customer_194,Speaker,Electronics,77534rs
1129,2026-01-25,Customer_505,,Electronics,65014
1130,2026-03-22,Customer_148,Mobile,Electronics,29285
1131,2026-01-06,Customer_13,Speaker,Electronics,77446
1132,2026-04-03,Customer_251,Speaker,Electronics,88912
1133,2026-01-28,,Smartwatch,Electronics,18589
1134,2026-02-12,Customer_600,Laptop,Electronics,14741rs
1135,2026-03-25,Customer_657,Speaker,electronics,93128rs
1136,2026-02-20,Customer_80,Speaker,Electronics,30238
1137,2026-02-14,Customer_102,Smartwatch,Electronics,42564
1138,2026-02-05,Customer_586,Camera,Electronics,61148
1139,2026-02-04,Customer_616,Headphones,Electronics,N/A
1140,2026-02-09,Customer_724,Headphones,Electronics,36848
1141,2026-01-29,Customer_203,Tablet,Electronics,55670
1142,2026-03-28,Customer_134,Laptop,Electronics,41021
1143,2026-04-06,Customer_224,Speaker,Electronics,N/A
1144,2026-01-16,Customer_76,Camera,Electronics,67764
1145,2026-01-05,Customer_96,Camera,Electronics,26580
1146,2026-04-07,Customer_564,Smartwatch,Electronics,19353
1147,2026-04-17,Customer_220,Mobile,Electronics,63198
1148,2026-04-07,Customer_209,Laptop,Electronics,65653
1149,2026-02-01,Customer_684,Laptop,Electronics,68199
1150,2026-03-03,Customer_345,Laptop,Electronics,33602
1151,2026-04-30,Customer_57,Speaker,electronics,84273
1152,2026-01-24,Customer_464,Tablet,Electronics,77304
1153,2026-02-24,Customer_416,Speaker,Electronics,48798
1154,2026-03-07,Customer_669,Speaker,Electronics,9603
1155,2026-01-04,,Headphones,Electronics,83019
1156,2026-03-10,Customer_163,Speaker,Electronics,5254
1157,2026-02-21,Customer_271,Tablet,Electronics,45365
1158,2026-01-06,Customer_225,Smartwatch,Electronics,3634
1159,2026-04-11,Customer_390,Laptop,Electronics,20815
1160,2026-04-13,Customer_160,Mobile,Electronics,650
1161,2026-02-19,Customer_613,Laptop,Electronics,66073
1162,2026-04-05,Customer_680,Smartwatch,Electronics,18014
1163,2026-03-26,Customer_459,Tablet,Electronics,1098
1164,2026-01-05,Customer_186,Headphones,Electronics,64170
1165,2026-01-16,,,Electronics,10572
1166,2026-01-28,Customer_6,Laptop,Electronics,5416
1167,2026-02-02,Customer_6,Headphones,Electronics,32741
1168,2026-02-05,Customer_786,Laptop,Electronics,39929
1169,2026-04-21,Customer_383,Mobile,Electronics,3677
1170,2026-01-14,,Tablet,Electronics,10573
1171,2026-01-06,Customer_522,,Electronics,49182
1172,2026-03-30,Customer_709,Smartwatch,Electronics,61809
1173,2026-01-11,Customer_718,Speaker,Electronics,45266
1174,2026-03-05,,Camera,Electronics,25918
1175,2026-03-12,Customer_429,Laptop,Electronics,95059rs
1176,2026-03-26,Customer_586,Headphones,Electronics,94816
1177,2026-04-30,Customer_494,Camera,Electronics,89135
1178,2026-03-18,Customer_75,Headphones,electronics,48360
1179,2026-03-02,Customer_536,,Electronics,41938
1180,2026-04-17,Customer_468,Speaker,Electronics,55222
1181,2026-01-11,Customer_510,Mobile,Electronics,80950
1182,2026-04-15,Customer_299,Mobile,Electronics,6847
1183,2026-02-08,Customer_346,Speaker,Electronics,93190
1184,2026-04-18,Customer_696,Mobile,Electronics,57159
1185,2026-01-15,Customer_729,Camera,Electronics,34890
1186,2026-04-11,Customer_506,Tablet,Electronics,66328
1187,2026-04-16,Customer_441,Tablet,Electronics,N/A
1188,2026-03-24,Customer_506,Mobile,Electronics,34794
1189,2026-02-18,Customer_177,Smartwatch,Electronics,45002
1190,2026-04-30,Customer_655,Headphones,Electronics,34318
1191,2026-02-13,Customer_306,Headphones,Electronics,97892
1192,2026-01-13,Customer_304,Tablet,Electronics,55162
1193,2026-01-22,Customer_759,Tablet,Electronics,34123
1194,2026-04-09,Customer_666,Speaker,Electronics,N/A
1195,2026-03-23,Customer_159,Tablet,Electronics,70428
1196,2026-03-27,Customer_351,Smartwatch,Electronics,76518
1197,2026-04-09,Customer_723,Speaker,Electronics,45978
1198,2026-03-17,Customer_733,,electronics,9903
1199,2026-01-25,Customer_765,Tablet,Electronics,45670
1200,2026-04-10,Customer_443,Tablet,electronics,88525
1201,2026-04-05,Customer_360,,Electronics,90350
1202,2026-03-13,,Speaker,Electronics,43089
1203,2026-02-13,Customer_111,Speaker,Electronics,1677
1204,2026-02-19,Customer_273,Tablet,Electronics,8395
1205,2026-03-13,Customer_49,Headphones,Electronics,65881
1206,2026-04-27,,Tablet,Electronics,81750
1207,2026-04-29,Customer_356,Headphones,Electronics,13225
1208,2026-01-29,Customer_691,Tablet,Electronics,25555
1209,2026-04-12,Customer_291,Smartwatch,Electronics,59363
1210,2026-01-13,Customer_129,Smartwatch,Electronics,N/A
1211,2026-02-12,Customer_85,Tablet,Electronics,38183
1212,2026-03-21,Customer_518,Headphones,Electronics,37370
1213,2026-03-24,Customer_398,Camera,Electronics,57003
1214,2026-03-25,Customer_650,Mobile,Electronics,63530
1215,2026-02-07,Customer_689,Laptop,Electronics,N/A
1216,2026-04-27,Customer_121,Mobile,Electronics,52911
1217,2026-03-07,Customer_642,Camera,Electronics,32022
1218,2026-01-08,Customer_9,Laptop,Electronics,44874
1219,2026-02-08,Customer_294,Mobile,Electronics,81540
1220,2026-04-16,Customer_544,Smartwatch,Electronics,89675
1221,2026-01-19,Customer_782,Mobile,electronics,21347
1222,2026-01-24,Customer_265,Speaker,Electronics,76434
1223,2026-02-02,Customer_62,Smartwatch,Electronics,50073
1224,2026-02-12,Customer_537,Camera,Electronics,27336
1225,2026-03-20,Customer_574,Laptop,Electronics,6764
1226,2026-03-21,Customer_190,Camera,Electronics,1198
1227,2026-03-21,Customer_324,Laptop,Electronics,74796
1228,2026-03-05,Customer_785,Speaker,Electronics,49529
1229,2026-02-12,Customer_132,Mobile,Electronics,25188
1230,2026-03-19,Customer_21,Smartwatch,Electronics,N/Ars
1231,2026-03-14,Customer_230,Tablet,Electronics,46314
1232,2026-01-16,Customer_764,Headphones,Electronics,3381
1233,2026-02-16,Customer_457,Headphones,Electronics,48195
1234,2026-03-25,Customer_514,Tablet,Electronics,58304
1235,2026-02-02,,Mobile,Electronics,75533
1236,2026-04-22,Customer_52,Camera,Electronics,79483
1237,2026-04-21,Customer_502,Speaker,Electronics,71624
1238,2026-04-07,Customer_390,Smartwatch,Electronics,20984
1239,2026-01-15,Customer_79,Camera,Electronics,22055
1240,2026-03-08,Customer_462,Camera,Electronics,42437
1241,2026-02-27,Customer_153,Laptop,Electronics,24916
1242,2026-02-20,Customer_542,Tablet,Electronics,56388
1243,2026-03-30,Customer_16,,Electronics,57621rs
1244,2026-02-02,Customer_488,Tablet,Electronics,13326
1245,2026-02-13,Customer_769,Smartwatch,Electronics,60559
1246,2026-04-30,Customer_166,Headphones,Electronics,97746
1247,2026-01-31,Customer_600,Mobile,Electronics,44339rs
1248,2026-03-21,Customer_692,Mobile,Electronics,78121
1249,2026-03-08,Customer_740,Mobile,Electronics,82312
1250,2026-04-23,Customer_495,Camera,Electronics,4180
1251,2026-04-20,Customer_234,Tablet,Electronics,93113
1252,2026-01-11,Customer_170,Smartwatch,Electronics,94185
1253,2026-01-19,Customer_123,Headphones,Electronics,54012
1254,2026-04-30,Customer_564,Tablet,electronics,29883
1255,2026-04-15,Customer_631,Camera,Electronics,29931
1256,2026-03-10,Customer_207,Headphones,Electronics,N/A
1257,2026-03-16,Customer_525,Mobile,Electronics,50170
1258,2026-03-28,Customer_177,Smartwatch,electronics,69435
1259,2026-01-01,Customer_763,Laptop,Electronics,71353
1260,2026-03-28,Customer_644,,Electronics,79413
1261,2026-04-20,Customer_538,Mobile,electronics,69233
1262,2026-02-06,Customer_136,Smartwatch,Electronics,54253
1263,2026-02-28,Customer_164,Camera,Electronics,37621
1264,2026-01-27,Customer_400,Speaker,Electronics,7120
1265,2026-02-14,Customer_541,Camera,Electronics,86006
1266,2026-03-06,Customer_287,Smartwatch,Electronics,80748
1267,2026-04-04,Customer_414,Mobile,Electronics,89249
1268,2026-01-18,Customer_151,Speaker,Electronics,64351
1269,2026-04-11,Customer_274,Headphones,Electronics,90236
1270,2026-01-01,Customer_361,Mobile,Electronics,45427
1271,2026-03-12,Customer_118,Tablet,Electronics,44942
1272,2026-01-31,Customer_619,Headphones,Electronics,80027
1273,2026-03-16,Customer_706,Camera,Electronics,34817
1274,2026-04-23,Customer_574,Headphones,Electronics,55239
1275,2026-01-30,Customer_623,Laptop,Electronics,77194
1276,2026-03-30,,Smartwatch,Electronics,49745
1277,2026-03-23,Customer_721,Camera,Electronics,83527rs
1278,2026-04-06,Customer_580,Laptop,Electronics,5087
1279,2026-02-04,Customer_379,Smartwatch,Electronics,41932
1280,2026-01-19,,Camera,Electronics,72643
1281,2026-02-21,Customer_299,Laptop,Electronics,22896
1282,2026-01-25,Customer_294,Speaker,Electronics,7951
1283,2026-02-09,Customer_629,Smartwatch,Electronics,81279
1284,2026-01-13,Customer_739,Camera,Electronics,95102
1285,2026-02-20,Customer_498,Smartwatch,Electronics,13307
1286,2026-01-10,Customer_726,Speaker,Electronics,1256
1287,2026-02-12,Customer_790,Laptop,Electronics,33671
1288,2026-03-31,Customer_431,Smartwatch,Electronics,46236
1289,2026-01-16,Customer_268,Camera,electronics,54336
1290,2026-04-18,Customer_557,Laptop,Electronics,73835
1291,2026-04-25,Customer_771,Smartwatch,Electronics,38107
1292,2026-02-16,,Camera,Electronics,6803
1293,2026-03-13,Customer_167,Tablet,Electronics,48190
1294,2026-02-21,Customer_365,Tablet,Electronics,27775
1295,2026-01-09,Customer_525,Smartwatch,Electronics,75674
1296,2026-03-20,Customer_540,Speaker,Electronics,12345
1297,2026-03-20,Customer_290,Tablet,Electronics,97839
1298,2026-01-21,Customer_372,Laptop,Electronics,99578
1299,2026-01-23,Customer_543,Headphones,Electronics,11770
1300,2026-04-24,Customer_321,Tablet,Electronics,5329
1301,2026-03-27,Customer_91,Smartwatch,Electronics,42483
1302,2026-02-10,Customer_601,Camera,Electronics,81267
1303,2026-03-19,Customer_372,Speaker,electronics,76836
1304,2026-02-10,Customer_622,Laptop,Electronics,82491
1305,2026-01-08,,Speaker,Electronics,35623
1306,2026-04-19,Customer_137,Camera,Electronics,80399
1307,2026-03-20,Customer_722,Camera,Electronics,31755
1308,2026-04-30,Customer_229,,electronics,94674
1309,2026-04-02,Customer_678,Headphones,electronics,75969
1310,2026-03-26,Customer_759,Smartwatch,Electronics,17237
1311,2026-03-11,Customer_208,Camera,Electronics,83134
1312,2026-02-03,Customer_470,Headphones,electronics,69853
1313,2026-03-18,Customer_110,Camera,Electronics,68939
1314,2026-02-20,Customer_623,Smartwatch,Electronics,30953
1315,2026-03-27,Customer_236,Tablet,Electronics,19283
1316,2026-01-21,Customer_163,Mobile,Electronics,45927
1317,2026-02-02,Customer_211,Laptop,electronics,14569
1318,2026-04-11,Customer_267,Headphones,electronics,63622
1319,2026-05-01,Customer_465,Camera,Electronics,N/A
1320,2026-03-30,Customer_154,Laptop,Electronics,70443
1321,2026-04-28,Customer_264,Laptop,Electronics,16464rs
1322,2026-02-02,Customer_12,Tablet,Electronics,80185
1323,2026-02-27,Customer_403,Laptop,Electronics,87456
1324,2026-03-29,Customer_233,Smartwatch,Electronics,72177
1325,2026-03-16,Customer_562,Speaker,Electronics,46615
1326,2026-04-21,Customer_280,Speaker,electronics,98057rs
1327,2026-02-25,Customer_459,Mobile,Electronics,65371
1328,2026-02-18,Customer_252,Mobile,Electronics,1972
1329,2026-03-10,Customer_185,Laptop,Electronics,71211
1330,2026-03-20,Customer_174,Mobile,Electronics,4712
1331,2026-04-17,Customer_184,Mobile,Electronics,31792
1332,2026-01-08,Customer_440,Camera,Electronics,76459
1333,2026-03-09,Customer_240,Laptop,Electronics,43941
1334,2026-05-01,Customer_444,Camera,Electronics,62066
1335,2026-01-20,Customer_748,Smartwatch,Electronics,69008
1336,2026-01-22,Customer_488,Headphones,Electronics,72932
1337,2026-04-30,Customer_368,Smartwatch,Electronics,40759
1338,2026-03-27,Customer_614,Tablet,Electronics,31960
1339,2026-01-14,Customer_279,Camera,Electronics,32505
1340,2026-04-02,Customer_615,Mobile,Electronics,72284
1341,2026-04-21,Customer_600,Mobile,Electronics,42324
1342,2026-03-11,Customer_540,Headphones,Electronics,96963
1343,2026-03-07,Customer_344,Camera,Electronics,39078
1344,2026-02-16,Customer_147,,Electronics,81721rs
1345,2026-04-19,Customer_183,Tablet,Electronics,69590
1346,2026-02-19,Customer_703,Mobile,Electronics,93701rs
1347,2026-02-15,Customer_374,Headphones,Electronics,41573
1348,2026-03-18,Customer_632,Speaker,Electronics,25904
1349,2026-01-11,Customer_237,Smartwatch,Electronics,94651
1350,2026-04-18,Customer_673,Smartwatch,Electronics,48670
1351,2026-01-15,Customer_246,Laptop,Electronics,4352
1352,2026-02-23,Customer_480,Tablet,Electronics,27848
1353,2026-03-28,Customer_383,Headphones,Electronics,73202
1354,2026-01-11,Customer_504,Smartwatch,Electronics,70199
1355,2026-04-13,Customer_576,Camera,Electronics,29329
1356,2026-04-14,Customer_685,Speaker,Electronics,13260
1357,2026-01-23,Customer_479,Mobile,Electronics,24229
1358,2026-01-31,Customer_664,Smartwatch,Electronics,94812
1359,2026-04-03,Customer_102,Mobile,Electronics,N/A
1360,2026-03-03,Customer_209,Headphones,Electronics,12227
1361,2026-04-07,Customer_649,Mobile,Electronics,76275
1362,2026-01-27,Customer_327,Camera,Electronics,60075
1363,2026-03-02,Customer_529,Headphones,electronics,57005rs
1364,2026-02-13,Customer_365,Camera,Electronics,49015
1365,2026-01-12,Customer_332,Mobile,Electronics,17654
1366,2026-04-04,Customer_1,Speaker,Electronics,2009
1367,2026-03-09,Customer_192,Mobile,Electronics,62521
1368,2026-02-01,Customer_541,Camera,Electronics,59858
1369,2026-02-27,Customer_711,Speaker,Electronics,N/A
1370,2026-04-19,Customer_653,Headphones,Electronics,68952
1371,2026-01-18,Customer_397,Laptop,Electronics,67181
1372,2026-01-21,Customer_509,Mobile,Electronics,71615
1373,2026-01-06,Customer_410,Tablet,Electronics,72843
1374,2026-01-13,Customer_628,Smartwatch,Electronics,4713
1375,2026-03-02,Customer_50,Mobile,Electronics,11301
1376,2026-03-02,Customer_606,Mobile,Electronics,85884
1377,2026-03-03,,Camera,Electronics,61139
1378,2026-03-18,Customer_168,Mobile,Electronics,N/A
1379,2026-02-15,Customer_409,Smartwatch,Electronics,N/A
1380,2026-03-05,Customer_136,Tablet,Electronics,55135
1381,2026-01-20,Customer_169,Smartwatch,Electronics,30953
1382,2026-02-09,Customer_766,Smartwatch,Electronics,84390
1383,2026-01-04,Customer_101,Laptop,Electronics,73966
1384,2026-04-13,Customer_644,Camera,Electronics,57178
1385,2026-02-04,Customer_500,Smartwatch,Electronics,81283rs
1386,2026-03-21,Customer_315,,Electronics,96867
1387,2026-03-05,Customer_360,Mobile,Electronics,75640
1388,2026-01-12,Customer_775,Headphones,Electronics,45391
1389,2026-02-02,Customer_408,Camera,Electronics,78117
1390,2026-02-12,Customer_503,Mobile,Electronics,17816
1391,2026-02-22,Customer_453,Mobile,Electronics,40876
1392,2026-01-21,Customer_283,Mobile,Electronics,12688
1393,2026-02-11,Customer_205,Camera,Electronics,46219rs
1394,2026-01-07,,Headphones,electronics,99220
1395,2026-01-21,Customer_783,Laptop,Electronics,N/A
1396,2026-02-20,Customer_757,Mobile,Electronics,31317
1397,2026-04-19,Customer_408,Mobile,Electronics,90313
1398,2026-03-06,Customer_46,Mobile,Electronics,68333
1399,2026-01-12,Customer_419,Headphones,Electronics,77998
1400,2026-05-01,Customer_731,Speaker,Electronics,50104
1401,2026-04-28,Customer_115,Speaker,Electronics,92723
1402,2026-04-10,Customer_747,Headphones,Electronics,24287
1403,2026-04-17,Customer_129,,Electronics,95974
1404,2026-04-22,Customer_509,Speaker,Electronics,72678
1405,2026-01-11,Customer_466,Laptop,Electronics,83291
1406,2026-04-13,Customer_772,Speaker,electronics,72672
1407,2026-01-28,Customer_279,Speaker,Electronics,61882
1408,2026-04-10,Customer_205,Smartwatch,electronics,N/A
1409,2026-03-10,Customer_397,Laptop,Electronics,80984
1410,2026-02-26,Customer_755,Tablet,Electronics,87439
1411,2026-04-28,Customer_123,Smartwatch,Electronics,29239
1412,2026-02-21,Customer_708,Smartwatch,Electronics,45393
1413,2026-04-01,Customer_241,Tablet,Electronics,58909
1414,2026-01-14,Customer_595,Laptop,Electronics,57765
1415,2026-03-24,Customer_406,Headphones,Electronics,42364
1416,2026-02-14,Customer_390,Headphones,Electronics,18288
1417,2026-03-25,Customer_279,Smartwatch,Electronics,48700
1418,2026-01-21,Customer_585,Smartwatch,Electronics,9511
1419,2026-01-05,Customer_165,Tablet,Electronics,11672
1420,2026-03-05,Customer_540,Tablet,Electronics,88322
1421,2026-03-30,Customer_644,Smartwatch,Electronics,42098
1422,2026-03-26,Customer_572,Laptop,Electronics,72338
1423,2026-02-15,Customer_303,Mobile,Electronics,76443
1424,2026-01-17,Customer_754,Tablet,Electronics,76740
1425,2026-04-16,Customer_649,Headphones,Electronics,50054
1426,2026-03-28,Customer_278,Laptop,Electronics,30841
1427,2026-04-26,Customer_628,Speaker,Electronics,73731
1428,2026-01-23,Customer_389,Smartwatch,Electronics,75252
1429,2026-01-04,Customer_37,Mobile,electronics,27286
1430,2026-04-03,Customer_798,Camera,Electronics,41630
1431,2026-05-01,,Mobile,Electronics,24931
1432,2026-01-11,Customer_183,Headphones,Electronics,25491
1433,2026-02-18,Customer_422,Camera,Electronics,52831
1434,2026-03-11,Customer_237,Headphones,Electronics,48214
1435,2026-02-14,Customer_132,Laptop,electronics,32198
1436,2026-02-04,Customer_592,Camera,Electronics,67576
1437,2026-01-10,Customer_767,Camera,Electronics,63946
1438,2026-03-10,Customer_106,Smartwatch,Electronics,10589
1439,2026-05-01,Customer_431,Camera,Electronics,18878
1440,2026-01-06,Customer_261,Camera,Electronics,16344
